End_Date,ISBN,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher_Group,Product_Class,Category
2019-07-27,9780722532935,The Alchemist,"Coelho, Paulo",201930,438,3799.74,8.6752,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-08-03,9780722532935,The Alchemist,"Coelho, Paulo",201931,560,4926.64,8.7976,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-08-03,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201931,1698,8681.08,5.1125,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-08-10,9780722532935,The Alchemist,"Coelho, Paulo",201932,562,4758.87,8.4677,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-08-10,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201932,1798,9077.3,5.0486,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-08-17,9780722532935,The Alchemist,"Coelho, Paulo",201933,560,4666.7,8.3334,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-08-17,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201933,1730,8875.0,5.1301,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-08-24,9780722532935,The Alchemist,"Coelho, Paulo",201934,558,4702.85,8.428,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-08-24,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201934,1499,7651.62,5.1045,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-08-31,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201935,1540,7751.56,5.0335,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-08-31,9780722532935,The Alchemist,"Coelho, Paulo",201935,500,4233.93,8.4679,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-09-07,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201936,1611,8129.01,5.0459,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-09-07,9780722532935,The Alchemist,"Coelho, Paulo",201936,514,4279.71,8.3263,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-09-14,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201937,1558,7973.11,5.1175,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-09-14,9780722532935,The Alchemist,"Coelho, Paulo",201937,484,4089.67,8.4497,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-09-21,9780722532935,The Alchemist,"Coelho, Paulo",201938,439,3686.63,8.3978,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-09-21,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201938,1460,7339.22,5.0269,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-09-28,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201939,1640,8331.41,5.0801,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-09-28,9780722532935,The Alchemist,"Coelho, Paulo",201939,478,3770.97,7.8891,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-10-05,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201940,1635,8128.55,4.9716,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-10-05,9780722532935,The Alchemist,"Coelho, Paulo",201940,576,4091.07,7.1026,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-10-12,9780722532935,The Alchemist,"Coelho, Paulo",201941,489,4001.96,8.184,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-10-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201941,1664,8298.89,4.9873,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-10-19,9780722532935,The Alchemist,"Coelho, Paulo",201942,512,4079.61,7.968,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-10-19,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201942,1631,8176.73,5.0133,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-10-26,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201943,1618,8181.34,5.0565,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-10-26,9780722532935,The Alchemist,"Coelho, Paulo",201943,492,3908.08,7.9433,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-11-02,9780722532935,The Alchemist,"Coelho, Paulo",201944,558,4352.6,7.8004,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-11-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201944,1546,7665.91,4.9585,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-11-09,9780722532935,The Alchemist,"Coelho, Paulo",201945,492,3910.67,7.9485,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-11-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201945,1695,8410.79,4.9621,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-11-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201946,1718,8565.56,4.9858,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-11-16,9780722532935,The Alchemist,"Coelho, Paulo",201946,468,3525.18,7.5324,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-11-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201947,1749,8740.15,4.9972,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-11-23,9780722532935,The Alchemist,"Coelho, Paulo",201947,559,3841.78,6.8726,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-11-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201948,2274,11211.5,4.9303,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-11-30,9780722532935,The Alchemist,"Coelho, Paulo",201948,697,4692.35,6.7322,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-12-07,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201949,2589,13096.19,5.0584,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-12-07,9780722532935,The Alchemist,"Coelho, Paulo",201949,767,5628.25,7.338,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-12-14,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201950,2701,14186.89,5.2525,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-12-14,9780722532935,The Alchemist,"Coelho, Paulo",201950,931,7520.19,8.0775,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-12-21,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201951,3271,17257.55,5.2759,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2019-12-21,9780722532935,The Alchemist,"Coelho, Paulo",201951,1178,9996.98,8.4864,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-12-28,9780722532935,The Alchemist,"Coelho, Paulo",201952,794,7509.82,9.4582,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2019-12-28,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201952,1667,8236.31,4.9408,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-01-04,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202001,888,4460.12,5.0227,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-01-04,9780722532935,The Alchemist,"Coelho, Paulo",202001,428,3683.65,8.6067,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-01-11,9780722532935,The Alchemist,"Coelho, Paulo",202002,532,4450.9,8.3664,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-01-11,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202002,1024,5204.8,5.0828,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-01-18,9780722532935,The Alchemist,"Coelho, Paulo",202003,461,3855.13,8.3625,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-01-18,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202003,990,4954.77,5.0048,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-01-25,9780722532935,The Alchemist,"Coelho, Paulo",202004,442,3724.32,8.4261,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-01-25,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202004,1641,7422.7,4.5233,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-02-01,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202005,1741,8357.99,4.8007,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-02-01,9780722532935,The Alchemist,"Coelho, Paulo",202005,495,4160.54,8.4051,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-02-08,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202006,1683,8172.7,4.856,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-02-08,9780722532935,The Alchemist,"Coelho, Paulo",202006,525,4331.77,8.251,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-02-15,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202007,1640,7838.37,4.7795,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-02-15,9780722532935,The Alchemist,"Coelho, Paulo",202007,496,4156.68,8.3804,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-02-22,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202008,1594,7847.2,4.923,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-02-22,9780722532935,The Alchemist,"Coelho, Paulo",202008,456,3858.59,8.4618,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-02-29,9780722532935,The Alchemist,"Coelho, Paulo",202009,448,3713.57,8.2892,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-02-29,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202009,1711,8420.1,4.9212,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-03-07,9780722532935,The Alchemist,"Coelho, Paulo",202010,422,3542.32,8.3941,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-03-07,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202010,2163,10849.79,5.0161,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-03-14,9780722532935,The Alchemist,"Coelho, Paulo",202011,429,3610.23,8.4155,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-03-14,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202011,1443,7181.93,4.9771,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-03-21,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202012,914,4382.64,4.795,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-03-21,9780722532935,The Alchemist,"Coelho, Paulo",202012,540,4413.61,8.1734,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-06-20,9780722532935,The Alchemist,"Coelho, Paulo",202025,659,5324.59,8.0798,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-06-20,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202025,1849,9846.93,5.3255,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-06-27,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202026,1602,8566.36,5.3473,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-06-27,9780722532935,The Alchemist,"Coelho, Paulo",202026,548,4469.49,8.156,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-07-04,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202027,1931,10714.12,5.5485,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-07-04,9780722532935,The Alchemist,"Coelho, Paulo",202027,672,5549.74,8.2585,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-07-11,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202028,1693,9900.79,5.8481,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-07-11,9780722532935,The Alchemist,"Coelho, Paulo",202028,582,4801.77,8.2505,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-07-18,9780722532935,The Alchemist,"Coelho, Paulo",202029,474,3910.64,8.2503,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-07-18,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202029,1440,8448.4,5.8669,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-07-25,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202030,1387,7958.64,5.738,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-07-25,9780722532935,The Alchemist,"Coelho, Paulo",202030,502,4236.26,8.4388,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-08-01,9780722532935,The Alchemist,"Coelho, Paulo",202031,585,4860.6,8.3087,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-08-01,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202031,1704,8303.22,4.8728,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-08-08,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202032,1553,7626.87,4.9111,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-08-08,9780722532935,The Alchemist,"Coelho, Paulo",202032,541,4528.32,8.3703,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-08-15,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202033,1400,7435.07,5.3108,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-08-15,9780722532935,The Alchemist,"Coelho, Paulo",202033,483,4056.8,8.3992,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-08-22,9780722532935,The Alchemist,"Coelho, Paulo",202034,497,4256.31,8.564,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-08-22,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202034,1494,8033.59,5.3772,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-08-29,9780722532935,The Alchemist,"Coelho, Paulo",202035,519,4297.54,8.2804,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-08-29,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202035,1604,8072.38,5.0327,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-09-05,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202036,1574,7905.41,5.0225,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-09-05,9780722532935,The Alchemist,"Coelho, Paulo",202036,487,4141.58,8.5043,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-09-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202037,1387,7388.17,5.3267,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-09-12,9780722532935,The Alchemist,"Coelho, Paulo",202037,470,4008.13,8.5279,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-09-19,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202038,1284,6831.05,5.3201,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-09-19,9780722532935,The Alchemist,"Coelho, Paulo",202038,425,3567.7,8.3946,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-09-26,9780722532935,The Alchemist,"Coelho, Paulo",202039,436,3703.74,8.4948,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-09-26,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202039,1443,7564.41,5.2421,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-10-03,9780722532935,The Alchemist,"Coelho, Paulo",202040,394,3332.28,8.4576,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-10-03,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202040,1702,8741.52,5.136,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-10-10,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202041,1805,9521.28,5.2749,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-10-10,9780722532935,The Alchemist,"Coelho, Paulo",202041,200,1874.11,9.3706,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-10-17,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202042,1695,9133.47,5.3885,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-10-17,9780722532935,The Alchemist,"Coelho, Paulo",202042,187,1753.55,9.3773,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-10-24,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202043,1759,9320.09,5.2985,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-10-24,9780722532935,The Alchemist,"Coelho, Paulo",202043,340,2982.42,8.7718,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-10-31,9780722532935,The Alchemist,"Coelho, Paulo",202044,319,2830.96,8.8745,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-10-31,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202044,1599,9087.88,5.6835,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-11-07,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202045,1644,9668.68,5.8812,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-11-07,9780722532935,The Alchemist,"Coelho, Paulo",202045,353,3091.99,8.7592,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-12-12,9780722532935,The Alchemist,"Coelho, Paulo",202050,781,6711.2,8.5931,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2020-12-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",202050,3078,18517.26,6.016,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2020-12-19,9780722532935,The Alchemist,"Coelho, Paulo",202051,1178,10214.36,8.6709,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
